booking_id,user_id,session_id,variant,hotel_id,booking_completed,booking_value,nights,guests,room_type,payment_success,cancellation_flag,booking_date
1952,24511,38128,A,494,yes,126.45,2,3,suite,yes,no,2026-05-05
1953,17139,38132,A,486,yes,745.78,4,4,deluxe,yes,no,2026-05-09
1954,11359,38134,B,162,yes,635.47,5,1,standard,yes,no,2026-05-05
1955,20488,38183,B,205,yes,408.33,6,4,deluxe,yes,no,2026-05-06
1956,13324,38185,B,105,yes,700.49,1,3,standard,yes,no,2026-04-30
1957,15169,38189,A,376,yes,664.28,4,4,standard,yes,no,2026-05-04
1958,20079,38197,A,270,yes,699.91,6,3,suite,yes,no,2026-04-26
1959,13089,38211,B,61,yes,629.59,1,4,standard,yes,no,2026-05-02
1960,22335,38221,A,413,yes,238.77,3,4,suite,yes,no,2026-05-01
1961,24178,38233,A,189,yes,758.19,6,4,standard,yes,no,2026-04-30
1962,8041,38268,A,181,yes,691.92,5,4,suite,yes,no,2026-05-04
1963,15367,38284,A,58,yes,387.09,1,1,standard,yes,no,2026-04-25
1964,13327,38291,A,69,yes,532.8,2,3,standard,yes,no,2026-05-12
1965,18465,38292,B,209,yes,141.74,6,2,standard,yes,no,2026-05-11
1966,6750,38293,A,468,yes,780.47,2,4,deluxe,yes,no,2026-05-14
1967,5566,38334,B,271,yes,330.35,1,3,deluxe,yes,no,2026-05-15
1968,6031,38335,A,371,yes,699.74,4,1,standard,yes,no,2026-05-15
1969,5492,38345,A,320,yes,425.72,5,2,deluxe,yes,no,2026-04-30
1970,21066,38348,B,93,yes,216.46,1,3,deluxe,yes,no,2026-05-08
1971,9273,38371,B,476,yes,767.16,1,1,deluxe,yes,no,2026-04-29
1972,70,38380,B,352,yes,594.31,2,1,deluxe,yes,no,2026-05-15
1973,21315,38382,B,379,yes,496.15,1,1,deluxe,yes,no,2026-05-05
1974,22808,38427,B,191,yes,442.06,4,3,suite,yes,no,2026-05-03
1975,10541,38459,A,267,yes,555.82,3,3,standard,yes,no,2026-04-30
1976,2991,38532,A,130,yes,412.38,2,3,suite,yes,no,2026-05-15
1977,19046,38586,B,35,yes,792.82,6,3,suite,yes,no,2026-04-25
1978,7975,38635,B,399,yes,752.44,2,2,suite,yes,no,2026-05-05
1979,12049,38651,A,326,yes,91.55,1,2,standard,yes,no,2026-05-01
1980,13271,38669,A,297,yes,106.62,4,1,deluxe,yes,no,2026-05-05
1981,21252,38673,A,485,yes,464.8,2,1,deluxe,yes,no,2026-05-05
1982,21837,38685,A,168,yes,509.17,5,4,standard,yes,no,2026-05-04
1983,11582,38708,A,234,yes,204.84,1,2,suite,yes,no,2026-05-13
1984,4275,38733,B,97,yes,502.95,1,2,standard,yes,no,2026-05-08
1985,21518,38738,B,340,yes,541.14,4,3,deluxe,yes,no,2026-05-12
1986,9929,38750,B,272,yes,213.37,6,1,standard,yes,no,2026-05-02
1987,2283,38753,A,160,yes,692.7,6,4,suite,yes,no,2026-05-01
1988,13670,38758,B,408,yes,374.63,5,4,suite,yes,no,2026-05-10
1989,39,38764,B,158,yes,216.45,2,4,standard,yes,no,2026-05-13
1990,24187,38766,A,440,yes,713.73,5,4,standard,yes,no,2026-05-09
1991,2300,38767,A,208,yes,407.95,4,1,deluxe,yes,no,2026-04-25
1992,2301,38797,B,292,yes,431.2,4,2,suite,yes,no,2026-05-06
1993,21606,38812,A,258,yes,403.21,3,3,suite,yes,no,2026-05-12
1994,18507,38814,B,228,yes,579.9,2,4,standard,yes,no,2026-05-07
1995,17812,38821,A,485,yes,92.83,4,4,suite,yes,no,2026-04-25
1996,296,38825,B,137,yes,318.04,2,2,standard,yes,no,2026-04-28
1997,12700,38878,A,456,yes,708.38,1,4,suite,yes,no,2026-04-28
1998,13759,38907,B,25,yes,365.82,1,4,deluxe,yes,no,2026-05-02
1999,20623,38977,A,313,yes,102.82,6,1,deluxe,yes,no,2026-05-13
2000,14417,39000,B,174,yes,702.08,1,2,suite,yes,yes,2026-05-01
2001,15246,39005,A,167,yes,384.2,6,3,deluxe,yes,no,2026-05-14
2002,18785,39050,B,287,yes,480.85,4,3,deluxe,yes,no,2026-05-03
2003,22961,39073,A,267,yes,202.29,5,3,deluxe,yes,no,2026-04-30
2004,3735,39089,A,271,yes,536.7,4,4,standard,yes,no,2026-05-11
2005,15696,39106,A,131,yes,312.07,2,1,suite,yes,no,2026-05-11
2006,9383,39107,A,385,yes,285.78,6,1,deluxe,yes,yes,2026-05-06
2007,18990,39111,B,213,yes,562.95,1,3,standard,yes,no,2026-04-30
2008,17264,39120,B,121,yes,506.17,5,2,deluxe,yes,no,2026-05-11
2009,23931,39132,A,493,yes,448.52,2,2,deluxe,yes,no,2026-05-10
2010,4897,39158,A,368,yes,99.88,6,1,standard,yes,no,2026-05-02
2011,9569,39179,B,490,yes,116.16,2,1,standard,yes,no,2026-04-25
2012,10607,39219,A,14,yes,566.51,2,3,standard,yes,no,2026-05-10
2013,23273,39233,A,257,yes,258.58,3,4,standard,yes,no,2026-05-04
2014,12443,39234,B,180,yes,746.5,6,3,suite,yes,no,2026-05-08
2015,4627,39235,B,299,yes,744.23,5,1,suite,yes,no,2026-05-01
2016,6468,39239,B,157,yes,429.14,1,1,deluxe,yes,no,2026-05-12
2017,5275,39289,A,334,yes,552.35,2,2,deluxe,yes,no,2026-04-25
2018,6438,39294,B,479,yes,788.83,5,3,suite,yes,no,2026-04-25
2019,22860,39300,A,439,yes,268.28,3,2,standard,yes,no,2026-05-01
2020,12770,39310,A,281,yes,98.77,2,4,suite,yes,no,2026-05-15
2021,16898,39317,B,254,yes,471.92,4,2,standard,yes,no,2026-04-29
2022,2542,39319,A,322,yes,773.46,6,3,deluxe,yes,no,2026-05-08
2023,12996,39326,B,251,yes,594.62,3,3,deluxe,yes,no,2026-05-05
2024,8148,39329,B,439,yes,382.87,1,1,standard,yes,no,2026-05-04
2025,22424,39351,B,1,yes,134.85,2,4,suite,yes,no,2026-05-01
2026,22555,39365,B,294,yes,574.86,2,4,standard,yes,no,2026-05-03
2027,11270,39371,A,209,yes,327.18,5,2,deluxe,yes,no,2026-05-10
2028,19198,39375,A,384,yes,574.45,2,2,standard,yes,no,2026-04-28
2029,11233,39386,B,49,yes,411.88,5,1,deluxe,yes,no,2026-04-26
2030,3892,39405,B,236,yes,369.55,3,4,standard,yes,no,2026-04-25
2031,5693,39407,B,103,yes,481.88,5,3,deluxe,yes,no,2026-05-11
2032,22339,39420,B,283,yes,474.05,2,2,suite,yes,no,2026-04-26
2033,15679,39431,A,129,yes,594.13,2,2,suite,yes,no,2026-05-01
2034,5401,39435,B,417,yes,347.21,2,3,standard,yes,no,2026-05-14
2035,8946,39466,B,344,yes,706.44,1,4,deluxe,yes,no,2026-05-09
2036,11307,39473,B,325,yes,765.54,4,2,suite,yes,no,2026-05-08
2037,23656,39497,A,428,yes,592.17,1,1,standard,yes,no,2026-05-10
2038,3588,39545,A,301,yes,375.23,5,1,suite,yes,no,2026-04-29
2039,17024,39551,B,97,yes,506.84,6,4,deluxe,yes,yes,2026-05-14
2040,51,39571,B,475,yes,297.92,4,2,standard,yes,no,2026-05-15
2041,24040,39585,B,98,yes,89.84,4,4,suite,yes,no,2026-05-11
2042,20863,39605,B,235,yes,353.25,2,3,deluxe,yes,no,2026-05-03
2043,11713,39633,B,312,yes,270.55,3,2,standard,yes,no,2026-04-28
2044,10265,39640,A,102,yes,774.6,1,1,suite,yes,no,2026-05-12
2045,15204,39643,B,141,yes,417.94,1,3,deluxe,yes,no,2026-05-04
2046,4799,39652,A,205,yes,764.9,3,3,suite,yes,no,2026-05-03
2047,3061,39684,A,267,yes,308.46,6,2,suite,yes,no,2026-05-11
2048,1005,39685,A,482,yes,753.07,6,1,standard,yes,no,2026-05-10
2049,18465,39695,A,71,yes,400.31,1,3,suite,yes,yes,2026-04-29
2050,19431,39701,B,10,yes,279.33,6,4,standard,yes,no,2026-05-04
2051,11894,39738,B,466,yes,541.6,5,2,deluxe,yes,no,2026-05-06
2052,9760,39739,B,211,yes,608.83,1,4,standard,yes,no,2026-05-15
2053,275,39744,B,331,yes,492.59,2,4,suite,yes,no,2026-04-25
2054,4867,39776,B,204,yes,638.46,3,3,suite,yes,no,2026-05-13
2055,7485,39784,A,49,yes,553.03,6,3,suite,yes,no,2026-05-01
2056,6061,39788,B,222,yes,680.89,2,4,deluxe,yes,no,2026-04-26
2057,8052,39803,A,24,yes,84.17,4,4,standard,yes,no,2026-05-05
2058,5554,39890,B,270,yes,253.91,4,2,standard,yes,no,2026-05-03
2059,4535,39893,B,102,yes,292.15,2,2,deluxe,yes,no,2026-04-27
2060,11390,39923,B,272,yes,217.41,4,2,standard,yes,yes,2026-05-11
2061,2313,39930,B,402,yes,89.84,3,3,deluxe,yes,no,2026-05-09
2062,24158,39938,A,437,yes,135.24,3,1,suite,yes,no,2026-05-09
2063,1844,39967,B,21,yes,142.04,5,2,standard,yes,no,2026-05-12
2064,4839,39972,A,404,yes,485.13,3,2,deluxe,yes,yes,2026-05-09
2065,17158,39976,B,211,yes,293.83,2,3,standard,yes,no,2026-05-05
2066,13252,40041,B,129,yes,112.54,5,1,deluxe,yes,yes,2026-05-08
2067,2426,40101,A,314,yes,210.15,2,3,standard,yes,no,2026-05-14
2068,987,40105,B,272,yes,667.26,4,4,deluxe,yes,no,2026-05-11
2069,20054,40119,B,227,yes,117.61,1,2,suite,yes,no,2026-05-10
2070,22170,40130,B,81,yes,492.45,2,1,standard,yes,no,2026-05-05
2071,15920,40132,B,217,yes,685.74,6,1,suite,yes,no,2026-05-12
2072,16643,40199,B,168,yes,345.93,4,3,standard,yes,no,2026-04-25
2073,12455,40202,B,34,yes,323.31,2,2,suite,yes,no,2026-04-26
2074,4401,40218,A,353,yes,364.06,2,1,standard,yes,no,2026-05-01
2075,528,40226,A,205,yes,339.18,5,1,deluxe,yes,no,2026-05-15
2076,13779,40231,A,148,yes,760.5,6,1,deluxe,yes,no,2026-05-14
2077,11225,40285,A,368,yes,392.34,2,2,suite,yes,no,2026-05-11
2078,23524,40296,A,300,yes,309.12,6,4,deluxe,yes,no,2026-05-05
2079,22756,40309,A,161,yes,162.98,1,3,suite,yes,no,2026-05-09
2080,5238,40310,B,415,yes,488.86,3,4,standard,yes,no,2026-04-29
2081,16337,40311,B,345,yes,180.27,1,3,standard,yes,no,2026-05-10
2082,7865,40371,B,334,yes,109.88,4,4,deluxe,yes,no,2026-04-27
2083,24062,40376,B,150,yes,187.53,6,4,suite,yes,no,2026-05-13
2084,4559,40379,A,95,yes,304.73,4,2,deluxe,yes,no,2026-04-29
2085,20621,40387,B,218,yes,362.17,6,4,suite,yes,no,2026-04-30
2086,4326,40392,A,255,yes,667.05,4,1,standard,yes,no,2026-05-06
2087,2061,40419,A,340,yes,343.17,2,3,suite,yes,no,2026-04-29
2088,16659,40432,B,232,yes,400.71,5,3,standard,yes,no,2026-04-29
2089,24122,40498,B,347,yes,131.41,6,4,deluxe,yes,no,2026-04-28
2090,7172,40505,A,2,yes,522.5,3,2,standard,yes,no,2026-05-11
2091,2436,40515,A,290,yes,406.51,6,3,deluxe,yes,no,2026-05-14
2092,12586,40523,A,16,yes,351.06,2,1,standard,yes,no,2026-04-29
2093,2956,40547,A,153,yes,638.74,6,3,suite,yes,no,2026-04-28
2094,10685,40571,A,217,yes,341.32,5,4,suite,yes,no,2026-05-08
2095,19243,40578,B,29,yes,434.8,6,3,standard,yes,no,2026-04-26
2096,8118,40586,B,210,yes,87.91,5,2,suite,yes,no,2026-05-03
2097,6016,40605,B,385,yes,260.54,3,1,suite,yes,no,2026-05-14
2098,12207,40632,B,36,yes,495.23,1,2,standard,yes,no,2026-05-04
2099,8572,40637,B,113,yes,251.13,4,4,suite,yes,no,2026-04-30
2100,23427,40639,B,204,yes,598.37,3,2,deluxe,yes,no,2026-05-14
2101,8345,40660,A,20,yes,495.6,1,4,standard,yes,no,2026-04-26
2102,3355,40665,A,94,yes,591.07,1,4,standard,yes,no,2026-05-06
2103,20115,40698,A,235,yes,515.32,2,3,deluxe,yes,no,2026-04-26
2104,10846,40709,B,194,yes,754.07,2,2,deluxe,yes,no,2026-05-07
2105,445,40730,B,264,yes,374.88,1,4,standard,yes,no,2026-05-10
2106,11264,40770,A,228,yes,595.18,1,2,standard,yes,no,2026-05-01
2107,20926,40867,B,261,yes,712.3,1,3,standard,yes,no,2026-05-12
2108,19844,40884,B,377,yes,668.55,5,1,suite,yes,no,2026-05-12
2109,15991,40886,A,473,yes,255.57,6,4,standard,yes,no,2026-05-09
2110,17824,40891,B,11,yes,441.97,3,4,standard,yes,no,2026-05-08
2111,2034,40905,A,71,yes,149.46,5,3,suite,yes,no,2026-05-14
2112,10106,40937,A,226,yes,573.54,5,1,standard,yes,yes,2026-04-25
2113,3841,40944,A,445,yes,145.85,5,1,suite,yes,yes,2026-05-01
2114,8002,40954,B,128,yes,699.63,4,4,deluxe,yes,no,2026-05-09
2115,11055,40960,A,121,yes,391.72,1,3,standard,yes,no,2026-04-26
2116,4395,40980,A,53,yes,379.53,6,2,suite,yes,no,2026-05-03
2117,13670,41002,B,271,yes,498.86,6,2,suite,yes,no,2026-04-28
2118,6233,41027,B,182,yes,734.59,3,2,suite,yes,no,2026-05-13
2119,13221,41072,B,330,yes,269.25,1,1,suite,yes,no,2026-04-30
2120,21234,41091,B,335,yes,780.66,5,2,deluxe,yes,no,2026-05-02
2121,24580,41107,B,347,yes,120.41,3,2,standard,yes,no,2026-04-25
2122,1637,41111,B,455,yes,459.89,1,3,deluxe,yes,no,2026-05-07
2123,23273,41117,A,377,yes,312.41,2,4,suite,yes,no,2026-05-11
2124,3704,41128,B,446,yes,608.86,2,2,standard,yes,yes,2026-04-28
2125,1132,41154,B,258,yes,692.7,4,2,standard,yes,yes,2026-04-25
2126,2157,41192,B,82,yes,604.34,4,1,deluxe,yes,no,2026-05-06
2127,11056,41205,B,149,yes,744.78,3,4,deluxe,yes,no,2026-05-01
2128,8678,41207,A,399,yes,509.33,3,2,standard,yes,no,2026-04-25
2129,23336,41222,B,407,yes,784.88,1,3,standard,yes,no,2026-05-04
2130,13197,41235,B,389,yes,424.72,6,2,standard,yes,no,2026-05-03
2131,23507,41264,B,229,yes,567.39,6,2,deluxe,yes,no,2026-05-10
2132,15178,41270,B,201,yes,665.63,6,2,suite,yes,no,2026-05-11
2133,2773,41306,B,168,yes,689.78,5,2,deluxe,yes,no,2026-05-02
2134,23972,41317,B,36,yes,374.96,1,2,suite,yes,no,2026-05-03
2135,16056,41343,A,205,yes,276.84,6,3,deluxe,yes,no,2026-04-25
2136,18073,41356,B,179,yes,726.15,6,4,standard,yes,no,2026-05-08
2137,18863,41371,B,252,yes,572.17,6,4,suite,yes,no,2026-05-08
2138,13077,41391,B,325,yes,402.18,4,3,standard,yes,no,2026-05-07
2139,2507,41398,A,456,yes,588.45,6,3,suite,yes,no,2026-05-10
2140,16376,41411,A,13,yes,535.25,3,3,standard,yes,no,2026-05-04
2141,15265,41414,B,215,yes,210.43,6,4,suite,yes,yes,2026-05-01
2142,22513,41488,B,469,yes,426.82,5,2,deluxe,yes,no,2026-05-01
2143,17196,41534,A,486,yes,789.75,2,2,deluxe,yes,no,2026-04-25
2144,12953,41555,A,96,yes,433.31,4,2,deluxe,yes,no,2026-05-12
2145,1073,41564,A,497,yes,96.04,1,2,deluxe,yes,no,2026-05-01
2146,4591,41614,A,439,yes,467.93,3,2,suite,yes,no,2026-05-03
2147,3932,41618,B,461,yes,684.24,4,1,standard,yes,yes,2026-05-08
2148,7104,41620,B,396,yes,736.73,4,2,standard,yes,no,2026-05-10
2149,13221,41640,A,101,yes,647.75,1,1,suite,yes,no,2026-05-11
2150,23074,41669,B,293,yes,724.96,4,4,deluxe,yes,no,2026-05-03
2151,21687,41674,B,244,yes,676.55,3,4,standard,yes,no,2026-04-28
2152,24808,41682,B,441,yes,557.17,4,2,standard,yes,no,2026-05-05
2153,24795,41740,A,44,yes,473.29,5,3,standard,yes,no,2026-05-05
2154,15680,41742,B,197,yes,217.59,1,2,standard,yes,no,2026-04-25
2155,18471,41779,A,40,yes,614.15,6,4,standard,yes,no,2026-05-07
2156,5767,41783,B,138,yes,456.79,4,3,standard,yes,no,2026-05-12
2157,23336,41791,A,43,yes,273.4,4,3,deluxe,yes,no,2026-05-01
2158,22820,41827,A,271,yes,497.3,2,3,suite,yes,no,2026-04-25
2159,7211,41869,B,110,yes,555.46,6,3,standard,yes,no,2026-05-09
2160,24163,41896,A,466,yes,752.34,5,2,standard,yes,no,2026-04-27
2161,11198,41912,A,368,yes,521.33,2,3,suite,yes,no,2026-05-11
2162,2497,41943,A,152,yes,429.1,6,3,standard,yes,no,2026-05-06
2163,13508,41971,B,377,yes,199.78,3,1,standard,yes,no,2026-04-30
2164,24531,41989,B,37,yes,460.33,5,3,suite,yes,no,2026-05-01
2165,5724,41990,A,86,yes,445.28,2,2,deluxe,yes,no,2026-05-08
2166,24570,41993,B,326,yes,575.16,2,4,suite,yes,no,2026-05-02
2167,22415,41994,A,212,yes,141.44,2,2,suite,yes,no,2026-05-06
2168,7806,42010,A,110,yes,84.13,5,1,suite,yes,no,2026-05-08
2169,24357,42014,B,430,yes,512.86,6,1,standard,yes,no,2026-05-14
2170,11862,42037,B,375,yes,675.64,5,1,standard,yes,no,2026-05-03
2171,21,42060,A,355,yes,436.37,4,1,deluxe,yes,no,2026-04-27
2172,11310,42120,A,489,yes,546.83,4,2,standard,yes,no,2026-05-04
2173,21341,42162,B,417,yes,328.28,2,2,deluxe,yes,no,2026-04-25
2174,23395,42163,B,409,yes,188.08,1,4,deluxe,yes,no,2026-04-25
2175,10032,42169,B,374,yes,790.68,2,4,standard,yes,no,2026-05-05
2176,2537,42194,A,201,yes,153.02,1,3,suite,yes,no,2026-05-10
2177,13487,42209,B,253,yes,104.91,6,4,deluxe,yes,no,2026-05-02
2178,21559,42236,B,320,yes,180.15,3,1,suite,yes,no,2026-05-12
2179,6268,42250,B,146,yes,148.77,2,2,suite,yes,no,2026-04-28
2180,10441,42287,A,216,yes,212.04,3,4,suite,yes,no,2026-05-07
2181,16775,42306,A,152,yes,145.6,6,4,deluxe,yes,no,2026-04-25
2182,16241,42315,B,271,yes,144.82,1,3,suite,yes,no,2026-04-26
2183,8611,42317,B,387,yes,514.1,1,4,deluxe,yes,no,2026-05-03
2184,6777,42333,A,281,yes,373.12,5,3,standard,yes,no,2026-04-25
2185,17636,42335,A,335,yes,119.03,6,1,suite,yes,no,2026-04-27
2186,11904,42343,A,381,yes,660.92,3,3,standard,yes,no,2026-05-05
2187,23416,42392,A,5,yes,689.23,1,1,suite,yes,no,2026-04-26
2188,1967,42402,A,321,yes,239.29,1,1,standard,yes,no,2026-05-11
2189,11836,42455,A,403,yes,322.18,2,4,standard,yes,no,2026-04-28
2190,22606,42466,A,290,yes,256.39,1,3,deluxe,yes,no,2026-04-30
2191,19846,42480,A,130,yes,732.11,5,3,suite,yes,no,2026-05-14
2192,13930,42497,B,147,yes,550.11,1,2,standard,yes,no,2026-04-30
2193,19505,42560,B,369,yes,678.92,4,4,suite,yes,no,2026-04-25
2194,4568,42562,B,462,yes,408.47,5,4,deluxe,yes,no,2026-05-11
2195,14070,42570,A,95,yes,691.25,4,4,standard,yes,no,2026-05-15
2196,13809,42601,A,193,yes,453.23,2,2,suite,yes,no,2026-05-10
2197,22527,42614,A,276,yes,482.23,1,4,deluxe,yes,no,2026-04-25
2198,3287,42616,B,204,yes,511.9,3,3,suite,yes,no,2026-05-03
2199,3152,42635,B,470,yes,177.82,4,1,standard,yes,no,2026-05-09
2200,15815,42660,B,15,yes,116.44,2,2,deluxe,yes,no,2026-05-07
2201,2011,42674,A,265,yes,460.07,4,3,suite,yes,no,2026-04-27
2202,3310,42732,B,409,yes,688.43,4,2,suite,yes,no,2026-05-02
2203,1249,42749,A,494,yes,606.07,6,1,standard,yes,no,2026-05-01
2204,5375,42791,A,491,yes,757.22,3,1,deluxe,yes,no,2026-05-11
2205,18134,42795,A,151,yes,676.03,3,1,deluxe,yes,no,2026-05-09
2206,2654,42846,B,260,yes,725.09,5,3,suite,yes,no,2026-05-01
2207,16047,42894,A,275,yes,136.5,2,4,standard,yes,no,2026-04-25
2208,24417,42910,A,446,yes,185.43,4,3,deluxe,yes,no,2026-05-08
2209,10941,42936,A,139,yes,638.9,2,4,deluxe,yes,no,2026-05-08
2210,14554,42976,B,494,yes,302.15,6,3,deluxe,yes,no,2026-04-25
2211,23168,42990,A,15,yes,781.91,1,3,deluxe,yes,no,2026-05-12
2212,10425,43014,A,495,yes,572.32,4,1,standard,yes,no,2026-05-06
2213,15272,43059,B,14,yes,535.82,6,2,standard,yes,no,2026-04-26
2214,12735,43115,B,78,yes,688.75,2,1,suite,yes,no,2026-04-29
2215,1991,43159,A,456,yes,341.09,2,4,standard,yes,no,2026-05-10
2216,18586,43196,B,175,yes,705.85,2,4,deluxe,yes,no,2026-05-12
2217,15790,43209,B,217,yes,346.0,3,3,deluxe,yes,no,2026-04-26
2218,9262,43229,B,378,yes,366.88,3,3,standard,yes,no,2026-05-10
2219,3725,43233,A,119,yes,500.64,5,4,standard,yes,no,2026-05-09
2220,2971,43246,B,6,yes,149.53,5,2,suite,yes,no,2026-05-02
2221,2718,43260,A,394,yes,115.12,3,4,deluxe,yes,no,2026-05-01
2222,19000,43284,B,176,yes,230.8,4,4,deluxe,yes,no,2026-05-06
2223,20380,43287,A,218,yes,413.84,4,3,deluxe,yes,no,2026-05-14
2224,7217,43326,A,482,yes,761.8,6,3,standard,yes,no,2026-04-29
2225,24996,43336,B,117,yes,717.04,5,4,suite,yes,no,2026-05-04
2226,7372,43389,A,429,yes,571.53,1,4,suite,yes,no,2026-05-04
2227,12974,43393,B,154,yes,234.45,5,4,suite,yes,no,2026-05-03
2228,5900,43399,A,339,yes,450.41,1,4,deluxe,yes,no,2026-05-01
2229,21090,43412,B,315,yes,123.59,2,3,deluxe,yes,no,2026-04-29
2230,13711,43440,A,279,yes,435.64,5,3,deluxe,yes,no,2026-05-12
2231,10294,43468,A,110,yes,563.96,2,2,deluxe,yes,yes,2026-05-15
2232,19214,43473,A,70,yes,666.65,6,2,suite,yes,no,2026-05-04
2233,8832,43484,B,235,yes,495.62,3,3,suite,yes,no,2026-05-14
2234,1079,43487,B,313,yes,489.75,6,2,suite,yes,no,2026-05-08
2235,14513,43505,A,297,yes,365.81,1,1,deluxe,yes,no,2026-05-06
2236,12486,43520,B,66,yes,418.21,5,3,suite,yes,no,2026-05-08
2237,4325,43531,B,230,yes,676.83,4,4,deluxe,yes,no,2026-05-05
2238,18477,43545,B,398,yes,672.24,6,3,standard,yes,no,2026-05-09
2239,6284,43618,A,7,yes,640.66,1,1,deluxe,yes,no,2026-04-25
2240,15150,43637,B,20,yes,731.55,1,2,standard,yes,no,2026-05-14
2241,21110,43666,B,337,yes,186.58,5,1,deluxe,yes,no,2026-05-03
2242,7725,43682,B,325,yes,725.02,6,4,standard,yes,no,2026-05-06
2243,11755,43698,A,286,yes,569.53,5,3,deluxe,yes,no,2026-05-08
2244,1939,43719,B,296,yes,566.06,6,2,standard,yes,no,2026-05-08
2245,6220,43733,A,82,yes,287.42,3,3,suite,yes,no,2026-05-13
2246,6159,43740,B,76,yes,139.61,4,4,deluxe,yes,no,2026-05-03
2247,10074,43751,B,119,yes,628.14,3,2,standard,yes,no,2026-04-30
2248,24469,43774,A,492,yes,647.5,3,3,suite,yes,no,2026-05-03
2249,2006,43819,B,318,yes,306.57,5,1,suite,yes,no,2026-04-28
2250,22796,43857,B,247,yes,224.98,4,1,suite,yes,no,2026-05-05
2251,13315,43982,B,365,yes,625.37,5,2,suite,yes,no,2026-05-09
2252,18957,43996,A,132,yes,522.44,2,3,suite,yes,no,2026-05-15
2253,4727,44053,A,465,yes,132.4,5,1,deluxe,yes,no,2026-05-09
2254,11229,44054,A,160,yes,512.72,1,2,suite,yes,no,2026-05-13
2255,2259,44056,B,249,yes,393.2,6,1,deluxe,yes,no,2026-05-01
2256,9995,44091,A,420,yes,291.52,4,2,standard,yes,no,2026-05-03
2257,9437,44096,B,34,yes,709.49,3,4,suite,yes,no,2026-04-27
2258,21848,44098,A,295,yes,794.84,6,3,deluxe,yes,no,2026-04-30
2259,23057,44101,A,150,yes,479.32,3,1,standard,yes,yes,2026-05-11
2260,23639,44142,B,132,yes,624.28,3,2,suite,yes,no,2026-04-27
2261,173,44172,B,184,yes,429.46,5,1,suite,yes,no,2026-05-09
2262,10013,44178,B,328,yes,224.94,2,1,suite,yes,no,2026-05-02
2263,20613,44191,B,342,yes,203.83,4,4,deluxe,yes,no,2026-04-27
2264,19547,44193,B,398,yes,623.46,6,4,standard,yes,no,2026-05-15
2265,5154,44211,B,364,yes,700.06,1,3,deluxe,yes,no,2026-05-02
2266,10133,44263,A,200,yes,799.73,1,4,standard,yes,no,2026-05-11
2267,22979,44276,B,87,yes,188.2,3,4,standard,yes,no,2026-05-12
2268,5182,44293,A,241,yes,780.09,4,1,suite,yes,no,2026-05-03
2269,17395,44301,B,190,yes,560.46,5,2,suite,yes,no,2026-05-15
2270,9565,44308,A,150,yes,280.84,4,1,standard,yes,no,2026-05-04
2271,408,44316,A,434,yes,187.9,6,1,suite,yes,no,2026-05-01
2272,5699,44327,A,280,yes,167.11,1,2,deluxe,yes,no,2026-05-13
2273,39,44336,B,167,yes,252.99,2,4,standard,yes,no,2026-05-08
2274,24429,44375,B,33,yes,234.51,4,2,deluxe,yes,yes,2026-05-11
2275,12785,44406,A,13,yes,257.99,2,4,deluxe,yes,no,2026-05-01
2276,14150,44448,A,177,yes,770.31,6,2,suite,yes,no,2026-04-26
2277,17682,44451,A,459,yes,763.96,6,3,suite,yes,no,2026-05-06
2278,2803,44453,A,490,yes,160.52,1,2,deluxe,yes,no,2026-05-11
2279,10743,44469,A,89,yes,575.53,3,1,standard,yes,no,2026-04-29
2280,4421,44473,A,48,yes,499.43,2,2,standard,yes,no,2026-05-14
2281,16364,44477,A,148,yes,446.42,5,4,standard,yes,no,2026-04-28
2282,6824,44488,A,92,yes,400.47,6,2,deluxe,yes,no,2026-05-15
2283,22119,44558,B,141,yes,468.42,4,1,suite,yes,no,2026-05-04
2284,18802,44588,B,272,yes,201.69,6,4,suite,yes,no,2026-05-13
2285,5892,44616,A,241,yes,556.49,2,1,standard,yes,no,2026-05-09
2286,4770,44620,B,29,yes,768.17,4,3,deluxe,yes,no,2026-05-05
2287,9395,44627,B,293,yes,381.24,3,3,deluxe,yes,no,2026-05-10
2288,20401,44639,B,320,yes,427.12,6,2,suite,yes,yes,2026-05-13
2289,20142,44664,A,106,yes,454.34,6,3,deluxe,yes,no,2026-04-26
2290,16226,44724,B,299,yes,219.18,2,2,deluxe,yes,no,2026-04-25
2291,13732,44730,A,426,yes,360.71,6,1,deluxe,yes,no,2026-05-14
2292,8368,44752,B,461,yes,616.82,1,3,standard,yes,no,2026-05-04
2293,6417,44760,B,393,yes,777.1,2,4,deluxe,yes,no,2026-05-05
2294,2152,44777,A,391,yes,493.45,3,3,deluxe,yes,no,2026-04-27
2295,14691,44799,A,168,yes,509.31,3,3,standard,yes,no,2026-05-10
2296,21290,44808,B,24,yes,748.7,1,2,suite,yes,no,2026-04-25
2297,13314,44810,A,38,yes,555.42,4,1,deluxe,yes,no,2026-05-13
2298,8591,44831,B,466,yes,740.7,4,3,standard,yes,no,2026-05-09
2299,1779,44870,B,360,yes,296.27,2,1,deluxe,yes,no,2026-05-05
2300,17193,44885,B,146,yes,661.84,1,3,suite,yes,no,2026-04-29
2301,15839,44921,B,283,yes,251.96,6,3,standard,yes,no,2026-05-04
2302,10378,44933,A,136,yes,623.8,5,3,deluxe,yes,no,2026-05-02
