user_id,age_group,gender,country,device,customer_type,acquisition_channel,loyalty_member,signup_date
15242,55-64,female,Spain,tablet,returning,paid search,no,2025-09-20
15243,25-34,female,Italy,tablet,new,email,no,2026-02-16
15244,45-54,female,Italy,desktop,new,paid search,no,2025-08-11
15245,35-44,female,UK,mobile,returning,referral,yes,2025-07-19
15246,65+,non-binary,France,tablet,returning,referral,yes,2026-01-29
15247,35-44,male,Germany,mobile,new,referral,no,2025-08-03
15248,18-24,non-binary,France,tablet,new,direct,no,2026-01-08
15249,45-54,male,Italy,mobile,returning,email,no,2025-10-26
15250,18-24,male,Germany,mobile,new,direct,no,2026-04-08
15251,25-34,male,UK,desktop,returning,direct,yes,2026-01-10
15252,65+,non-binary,Germany,mobile,new,referral,yes,2025-06-11
15253,18-24,female,UK,tablet,new,direct,no,2026-01-08
15254,25-34,male,France,desktop,new,paid search,no,2025-06-16
15255,35-44,male,Italy,desktop,new,organic search,no,2026-04-18
15256,18-24,non-binary,France,desktop,new,paid search,no,2025-11-18
15257,18-24,non-binary,Germany,mobile,new,direct,no,2025-12-27
15258,55-64,female,Spain,mobile,new,email,no,2026-01-31
15259,65+,female,Italy,tablet,returning,paid search,no,2025-11-02
15260,65+,male,Italy,tablet,returning,direct,yes,2025-05-30
15261,35-44,non-binary,France,tablet,returning,email,yes,2026-02-27
15262,55-64,female,Germany,tablet,returning,referral,no,2026-01-18
15263,25-34,female,US,tablet,new,organic search,yes,2025-09-01
15264,25-34,female,UK,desktop,new,direct,yes,2026-03-29
15265,35-44,non-binary,US,mobile,returning,paid search,no,2025-07-20
15266,65+,non-binary,US,desktop,new,organic search,yes,2026-04-21
15267,25-34,non-binary,US,mobile,new,referral,no,2025-12-04
15268,35-44,non-binary,Germany,desktop,new,referral,no,2026-02-16
15269,25-34,non-binary,France,mobile,new,organic search,no,2026-04-18
15270,45-54,male,Italy,tablet,returning,direct,no,2025-12-14
15271,18-24,male,US,desktop,returning,direct,yes,2025-05-20
15272,65+,non-binary,Germany,tablet,new,email,yes,2025-12-31
15273,45-54,male,France,desktop,new,email,no,2025-09-05
15274,35-44,non-binary,UK,desktop,returning,direct,no,2025-09-18
15275,35-44,male,France,desktop,new,paid search,yes,2026-04-13
15276,45-54,male,France,tablet,returning,referral,yes,2026-01-28
15277,18-24,female,US,tablet,new,email,no,2026-02-07
15278,18-24,non-binary,Germany,desktop,new,organic search,yes,2026-02-04
15279,55-64,male,Italy,desktop,new,organic search,no,2026-01-31
15280,25-34,male,Spain,desktop,new,direct,yes,2025-09-20
15281,55-64,female,UK,desktop,returning,organic search,no,2026-01-03
15282,18-24,male,Germany,tablet,new,organic search,no,2025-12-30
15283,45-54,female,Italy,mobile,returning,direct,no,2026-02-23
15284,25-34,male,US,mobile,new,paid search,yes,2025-11-29
15285,45-54,female,Germany,desktop,returning,direct,no,2026-03-23
15286,55-64,female,Italy,desktop,new,referral,no,2025-10-11
15287,35-44,non-binary,Spain,mobile,returning,email,yes,2026-03-04
15288,45-54,non-binary,UK,mobile,returning,paid search,no,2025-07-24
15289,55-64,male,France,desktop,new,paid search,no,2025-07-20
15290,55-64,non-binary,Italy,desktop,new,organic search,no,2025-08-03
15291,55-64,non-binary,UK,mobile,new,email,yes,2025-06-08
15292,35-44,non-binary,Spain,tablet,returning,email,no,2025-08-16
15293,35-44,male,UK,desktop,returning,paid search,no,2025-05-29
15294,35-44,male,Italy,mobile,returning,referral,no,2025-06-07
15295,25-34,non-binary,UK,tablet,new,referral,no,2025-05-29
15296,35-44,non-binary,US,mobile,returning,organic search,no,2025-09-04
15297,35-44,male,France,desktop,new,organic search,no,2026-02-06
15298,35-44,non-binary,Spain,mobile,returning,referral,no,2025-12-10
15299,45-54,female,US,desktop,returning,email,yes,2026-04-23
15300,35-44,male,UK,tablet,new,referral,no,2025-07-07
15301,25-34,male,UK,tablet,returning,paid search,yes,2026-02-08
15302,55-64,female,Germany,desktop,new,direct,no,2025-06-09
15303,45-54,non-binary,US,desktop,new,direct,no,2025-12-03
15304,18-24,female,Spain,desktop,returning,direct,no,2025-09-14
15305,35-44,non-binary,Spain,tablet,returning,email,no,2025-06-13
15306,55-64,non-binary,Spain,mobile,returning,referral,no,2026-03-22
15307,55-64,male,Italy,desktop,returning,paid search,yes,2025-08-24
15308,45-54,male,Italy,tablet,new,paid search,yes,2025-09-19
15309,18-24,non-binary,Italy,tablet,new,organic search,no,2025-12-05
15310,65+,female,Spain,mobile,returning,email,yes,2026-02-05
15311,25-34,male,UK,desktop,returning,paid search,yes,2025-04-25
15312,65+,non-binary,Italy,mobile,returning,organic search,no,2025-08-23
15313,55-64,male,UK,desktop,returning,email,no,2025-05-19
15314,65+,male,US,desktop,new,paid search,yes,2025-12-10
15315,55-64,male,France,desktop,new,referral,no,2025-11-19
15316,65+,female,Spain,mobile,returning,paid search,no,2025-07-07
15317,55-64,female,UK,tablet,returning,email,yes,2026-03-19
15318,55-64,non-binary,US,tablet,new,organic search,yes,2025-09-22
15319,45-54,female,Spain,tablet,returning,email,yes,2025-10-06
15320,18-24,non-binary,France,tablet,new,direct,no,2025-08-27
15321,55-64,non-binary,Spain,desktop,new,paid search,no,2026-02-18
15322,25-34,male,Italy,mobile,new,direct,no,2025-09-13
15323,25-34,male,Germany,desktop,returning,referral,no,2026-02-28
15324,35-44,female,Spain,desktop,new,organic search,yes,2026-01-13
15325,55-64,non-binary,Germany,mobile,returning,referral,yes,2026-04-22
15326,55-64,non-binary,France,desktop,returning,email,no,2026-02-28
15327,55-64,male,Germany,mobile,returning,paid search,yes,2025-06-13
15328,65+,male,France,desktop,new,organic search,no,2025-11-12
15329,55-64,male,US,tablet,returning,direct,yes,2026-01-07
15330,55-64,female,Germany,desktop,new,direct,yes,2025-12-14
15331,25-34,non-binary,Italy,desktop,returning,email,yes,2025-12-10
15332,18-24,non-binary,Spain,desktop,new,direct,no,2025-07-20
15333,18-24,non-binary,Spain,desktop,returning,email,no,2025-06-05
15334,35-44,male,US,desktop,returning,organic search,no,2025-09-25
15335,25-34,female,UK,mobile,new,referral,no,2025-04-28
15336,55-64,female,Italy,tablet,returning,paid search,no,2025-11-20
15337,18-24,male,Italy,tablet,returning,referral,no,2026-03-22
15338,45-54,female,France,mobile,new,referral,no,2025-10-20
15339,45-54,female,Italy,mobile,returning,paid search,yes,2025-08-25
15340,45-54,non-binary,UK,desktop,returning,organic search,yes,2025-06-20
15341,55-64,male,UK,desktop,returning,email,yes,2026-03-07
15342,55-64,male,US,desktop,returning,direct,no,2025-08-18
15343,35-44,male,US,mobile,returning,paid search,yes,2026-03-16
15344,35-44,male,Germany,desktop,returning,referral,yes,2025-07-19
15345,35-44,non-binary,Italy,mobile,returning,paid search,yes,2025-11-05
15346,65+,female,Germany,desktop,returning,organic search,no,2026-01-14
15347,45-54,female,Germany,mobile,new,paid search,no,2025-10-19
15348,55-64,non-binary,Germany,tablet,returning,direct,yes,2025-06-21
15349,45-54,female,Germany,mobile,returning,referral,yes,2025-12-14
15350,35-44,male,Spain,desktop,new,direct,no,2025-08-13
15351,55-64,non-binary,US,mobile,new,direct,yes,2025-06-20
15352,25-34,non-binary,France,desktop,new,direct,yes,2026-02-09
15353,18-24,male,France,desktop,new,direct,yes,2026-01-08
15354,18-24,male,France,desktop,returning,paid search,yes,2026-03-20
15355,35-44,male,France,desktop,new,paid search,no,2026-03-02
15356,45-54,female,France,desktop,new,referral,yes,2026-03-12
15357,25-34,male,Spain,tablet,new,email,no,2026-01-23
15358,55-64,non-binary,US,tablet,new,email,no,2025-05-08
15359,45-54,female,Italy,desktop,returning,direct,no,2025-12-13
15360,35-44,female,Germany,mobile,returning,organic search,yes,2025-08-27
15361,45-54,non-binary,Germany,mobile,new,direct,yes,2025-08-22
15362,35-44,female,Germany,tablet,returning,organic search,no,2025-11-06
15363,65+,male,US,tablet,returning,organic search,no,2026-01-17
15364,18-24,male,US,desktop,new,direct,yes,2025-06-11
15365,18-24,male,Italy,mobile,returning,referral,no,2025-08-09
15366,45-54,male,Spain,mobile,returning,organic search,no,2026-03-20
15367,25-34,female,Spain,desktop,new,direct,no,2026-01-24
15368,55-64,non-binary,Italy,mobile,returning,direct,yes,2025-12-03
15369,35-44,female,Germany,tablet,new,direct,no,2025-10-27
15370,55-64,non-binary,Italy,desktop,returning,organic search,yes,2025-12-26
15371,18-24,non-binary,US,mobile,returning,paid search,yes,2026-03-12
15372,25-34,male,Germany,mobile,new,organic search,no,2025-07-17
15373,25-34,female,Spain,tablet,returning,paid search,yes,2025-11-03
15374,55-64,male,Italy,desktop,new,paid search,yes,2025-08-16
15375,18-24,female,Germany,tablet,returning,referral,yes,2026-01-23
15376,55-64,female,Spain,mobile,new,email,no,2025-09-18
15377,45-54,male,UK,desktop,returning,direct,no,2025-05-17
15378,25-34,female,France,tablet,new,direct,yes,2026-03-05
15379,25-34,male,UK,tablet,new,organic search,no,2025-09-01
15380,45-54,non-binary,Italy,desktop,returning,email,no,2025-06-23
15381,18-24,male,Germany,mobile,returning,referral,yes,2026-03-12
15382,25-34,female,Germany,desktop,returning,direct,no,2026-01-28
15383,65+,female,US,tablet,new,organic search,no,2025-07-15
15384,65+,non-binary,France,tablet,new,referral,no,2026-03-20
15385,65+,non-binary,Spain,desktop,returning,email,yes,2026-02-03
15386,35-44,non-binary,Germany,desktop,new,organic search,yes,2026-04-22
15387,35-44,male,Spain,desktop,returning,referral,yes,2026-03-05
15388,18-24,male,Spain,desktop,new,email,no,2025-07-21
15389,45-54,female,Spain,tablet,new,direct,yes,2026-01-22
15390,55-64,non-binary,UK,desktop,returning,email,yes,2026-02-04
15391,18-24,non-binary,Spain,desktop,returning,organic search,yes,2025-05-15
15392,55-64,male,US,tablet,new,direct,yes,2026-04-18
15393,18-24,female,UK,tablet,new,paid search,no,2026-03-27
15394,35-44,non-binary,UK,tablet,new,organic search,no,2026-02-20
15395,65+,male,Germany,desktop,new,paid search,yes,2025-07-03
15396,45-54,male,France,desktop,new,email,no,2026-03-23
15397,35-44,non-binary,France,mobile,new,referral,yes,2025-10-31
15398,45-54,non-binary,Italy,desktop,returning,direct,no,2026-02-01
15399,55-64,female,Germany,mobile,returning,organic search,yes,2025-09-24
15400,18-24,non-binary,France,desktop,new,direct,no,2025-08-19
15401,25-34,male,Spain,tablet,returning,email,yes,2026-03-07
15402,25-34,non-binary,US,mobile,new,email,no,2026-01-06
15403,45-54,non-binary,Spain,mobile,new,referral,no,2026-04-14
15404,65+,female,France,tablet,new,referral,yes,2026-03-20
15405,65+,male,France,mobile,new,organic search,no,2025-06-25
15406,45-54,non-binary,US,desktop,returning,direct,yes,2025-05-03
15407,35-44,male,UK,mobile,returning,organic search,no,2025-11-23
15408,25-34,female,UK,tablet,new,paid search,no,2025-09-24
15409,35-44,male,US,desktop,returning,email,no,2025-09-03
15410,55-64,non-binary,UK,mobile,new,paid search,no,2025-10-06
15411,25-34,non-binary,France,desktop,new,paid search,yes,2026-01-13
15412,55-64,female,UK,mobile,returning,direct,no,2025-10-25
15413,18-24,female,France,tablet,new,paid search,yes,2025-09-07
15414,35-44,female,Germany,mobile,new,paid search,no,2026-02-13
15415,45-54,male,Spain,tablet,new,referral,yes,2025-09-23
15416,25-34,male,UK,desktop,returning,organic search,no,2025-09-23
15417,35-44,male,Germany,desktop,new,referral,yes,2025-05-22
15418,45-54,male,Italy,desktop,returning,direct,no,2025-11-15
15419,18-24,female,UK,mobile,returning,organic search,yes,2026-02-01
15420,25-34,male,Germany,tablet,new,organic search,no,2025-08-12
15421,55-64,male,US,mobile,returning,email,yes,2025-08-12
15422,18-24,male,Germany,tablet,new,email,no,2026-01-20
15423,65+,male,France,tablet,new,paid search,no,2026-04-18
15424,45-54,female,US,desktop,returning,organic search,no,2025-07-09
15425,25-34,female,US,tablet,returning,organic search,yes,2026-01-22
15426,25-34,non-binary,France,mobile,returning,email,no,2026-03-23
15427,18-24,non-binary,UK,desktop,returning,paid search,yes,2025-11-23
15428,25-34,male,US,tablet,new,email,no,2025-09-24
15429,45-54,male,UK,mobile,returning,organic search,no,2025-06-01
15430,18-24,female,Spain,mobile,new,direct,yes,2025-06-14
15431,55-64,non-binary,Germany,desktop,returning,email,yes,2025-08-28
15432,18-24,male,Germany,tablet,new,referral,no,2026-02-11
15433,18-24,non-binary,France,tablet,new,email,no,2026-02-26
15434,55-64,non-binary,France,desktop,new,organic search,yes,2025-12-06
15435,65+,non-binary,Italy,desktop,returning,paid search,no,2026-03-27
15436,45-54,female,Germany,desktop,new,organic search,yes,2026-03-03
15437,65+,male,Spain,desktop,returning,paid search,yes,2025-05-16
15438,65+,male,France,mobile,returning,organic search,no,2026-03-21
15439,65+,female,Spain,desktop,returning,referral,no,2026-04-22
15440,35-44,female,Italy,tablet,returning,referral,yes,2026-01-25
15441,65+,female,France,tablet,returning,paid search,no,2025-08-21
15442,35-44,non-binary,US,tablet,returning,referral,no,2025-10-19
15443,55-64,non-binary,Italy,mobile,new,direct,no,2026-01-04
15444,45-54,male,UK,tablet,new,direct,yes,2025-06-27
15445,65+,male,Germany,mobile,new,referral,no,2025-12-05
15446,25-34,non-binary,UK,tablet,new,email,no,2025-06-17
15447,55-64,non-binary,Italy,desktop,returning,referral,no,2025-10-13
15448,35-44,female,Germany,mobile,new,paid search,no,2026-01-20
15449,45-54,non-binary,Italy,mobile,new,referral,no,2025-10-29
15450,18-24,male,France,mobile,returning,referral,yes,2025-08-16
15451,45-54,male,UK,tablet,returning,paid search,no,2026-04-08
15452,45-54,female,Italy,desktop,new,direct,no,2025-06-20
15453,65+,female,Italy,tablet,returning,email,no,2025-07-15
15454,65+,male,Spain,mobile,returning,organic search,yes,2025-07-18
15455,35-44,non-binary,Italy,desktop,returning,email,no,2026-03-03
15456,35-44,non-binary,France,mobile,new,organic search,yes,2026-02-09
15457,65+,male,Italy,mobile,returning,referral,yes,2025-07-09
15458,65+,non-binary,US,tablet,new,direct,yes,2026-02-04
15459,25-34,non-binary,UK,tablet,returning,referral,no,2026-01-02
15460,25-34,male,UK,desktop,returning,organic search,no,2025-04-28
15461,55-64,male,US,tablet,new,direct,no,2025-09-12
15462,65+,female,Germany,tablet,new,organic search,no,2026-01-31
15463,18-24,male,France,tablet,new,referral,no,2026-03-23
15464,25-34,female,US,mobile,returning,organic search,yes,2025-12-04
15465,35-44,female,Italy,mobile,new,direct,no,2025-06-03
15466,45-54,non-binary,Spain,tablet,new,email,yes,2026-01-13
15467,55-64,male,France,mobile,returning,referral,no,2026-02-24
15468,25-34,non-binary,US,tablet,returning,organic search,no,2026-03-24
15469,45-54,male,US,desktop,new,organic search,yes,2025-06-21
15470,45-54,male,UK,tablet,new,email,yes,2025-09-18
15471,25-34,non-binary,UK,desktop,new,direct,no,2025-10-07
15472,18-24,female,UK,tablet,new,paid search,no,2026-01-13
15473,18-24,male,France,desktop,new,paid search,yes,2026-03-17
15474,55-64,female,Italy,mobile,returning,paid search,yes,2025-06-29
15475,18-24,non-binary,Germany,tablet,new,referral,yes,2026-04-19
15476,55-64,non-binary,France,desktop,new,paid search,no,2025-05-16
15477,35-44,male,UK,desktop,returning,paid search,no,2025-06-01
15478,25-34,non-binary,UK,mobile,new,email,yes,2025-09-10
15479,45-54,male,France,desktop,returning,paid search,yes,2025-10-26
15480,55-64,male,Italy,tablet,new,organic search,no,2025-07-03
15481,18-24,male,Italy,desktop,new,email,yes,2025-05-15
15482,55-64,male,US,desktop,returning,organic search,no,2025-06-09
15483,65+,male,US,desktop,returning,referral,no,2025-11-11
15484,55-64,non-binary,UK,mobile,returning,email,no,2026-01-02
15485,18-24,male,UK,mobile,returning,organic search,yes,2025-09-03
15486,65+,female,Germany,mobile,new,organic search,no,2025-12-11
15487,65+,male,Italy,desktop,new,direct,no,2025-10-10
15488,18-24,male,US,mobile,returning,direct,yes,2025-06-21
15489,65+,male,Germany,mobile,new,direct,yes,2025-12-24
15490,25-34,non-binary,UK,tablet,returning,direct,no,2026-01-30
15491,45-54,female,Italy,desktop,new,paid search,no,2025-09-28
15492,25-34,female,UK,mobile,new,referral,yes,2025-07-29
15493,25-34,female,Germany,tablet,returning,paid search,no,2025-05-08
15494,18-24,non-binary,Germany,tablet,returning,referral,yes,2025-06-10
15495,18-24,non-binary,UK,desktop,returning,email,no,2025-07-27
15496,45-54,male,Spain,desktop,returning,referral,no,2025-09-26
15497,55-64,non-binary,UK,tablet,returning,paid search,no,2025-10-31
15498,25-34,female,US,desktop,returning,email,no,2025-08-20
15499,65+,female,Italy,tablet,returning,email,yes,2026-01-17
15500,45-54,non-binary,Italy,mobile,returning,email,no,2025-12-12
15501,25-34,non-binary,UK,desktop,returning,direct,yes,2025-06-30
15502,55-64,female,France,mobile,new,paid search,no,2026-01-03
15503,65+,female,UK,desktop,returning,direct,yes,2026-02-08
15504,25-34,female,Spain,tablet,returning,organic search,no,2025-09-17
15505,35-44,female,US,mobile,returning,email,yes,2026-02-20
15506,45-54,female,UK,tablet,new,email,no,2026-01-18
15507,18-24,non-binary,Germany,tablet,returning,email,no,2026-02-27
15508,25-34,non-binary,US,tablet,new,paid search,no,2026-01-10
15509,65+,male,US,desktop,returning,email,no,2026-01-05
15510,65+,male,Spain,desktop,returning,paid search,yes,2025-05-29
15511,45-54,male,Italy,tablet,new,organic search,yes,2026-02-21
15512,45-54,non-binary,Germany,tablet,new,organic search,no,2025-10-22
15513,65+,male,France,desktop,new,organic search,no,2026-03-26
15514,65+,male,UK,mobile,new,direct,yes,2026-03-08
15515,65+,non-binary,France,desktop,new,email,no,2026-01-02
15516,25-34,female,Italy,desktop,returning,organic search,yes,2025-09-20
15517,65+,non-binary,Germany,desktop,returning,referral,yes,2025-08-09
15518,18-24,non-binary,US,mobile,new,paid search,yes,2025-12-26
